;N1;L1;N2;L2;a2;N3;L3;;;;Air blades;Air inlet;CH4;Temperature;S2;NH3;H2;O2;N2;CO2;H20;Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Temperature (K);Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Mass Fraction of Nitrogen Oxide Emission;Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Mass Fraction of CO;Line Probe 8: Direction [-1,0,0] (m);Line Probe 8: Mass Fraction of H2O
252;18;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,4101199999996137;2128,82599851691;2,694839999999626;6,937366388154766e-05;0,9153399999995422;0,1376717232294739;2,054219999999596;0,1264120620243678
253;18;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,4812999999996155;2081,565418730169;3,3354599999996566;3,574048947082596e-05;1,0576999999995491;0,1298542487582998;2,196579999999603;0,1289756972457504
254;18;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,552479999999619;2065,5408130331944;3,1219199999996468;2,6045218286984407e-05;1,0576999999995491;0,1263017475629433;2,196579999999603;0,1309737046127903
255;12;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;1,27123999999956;2108,622688479096;1,484779999999569;0,00035460696803365284;1,128879999999553;0,0;1,128879999999553;0,0
256;12;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,2677599999996065;2066,0302614999023;2,552479999999619;5,34002393326027e-05;0,0611799999995028;0,1375170815954237;1,9118599999995904;0,1317240833620498
257;12;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,4101199999996137;2017,3102022118128;2,694839999999626;2,024609348838119e-05;0,1323599999995064;0,1378223709921255;2,1253999999995994;0,1365133781436469
258;12;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,552479999999619;1952,11680410652;2,8371999999996333;6,980889122989372e-06;1,0576999999995491;0,111253894806696;2,2677599999996065;0,1412834541522721
259;12;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,2677599999996065;2199,3772257786786;2,552479999999619;0,00028922830289578147;0,5594399999995261;0,1426256315565544;1,9118599999995904;0,123430264916645
260;12;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,33893999999961;2127,3893517390134;2,694839999999626;9,70950487675648e-05;0,4170799999995189;0,1447789921071795;2,054219999999596;0,1267212643453967
261;12;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,2677599999996065;2080,2345905862967;2,552479999999619;4,655071153523324e-05;0,0611799999995028;0,1452810111066069;1,9118599999995904;0,1284778325877998
262;12;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,33893999999961;2055,769129934985;2,8371999999996333;3,0146332789891733e-05;0,2747199999995118;0,1447122499678987;2,054219999999596;0,1300555884001568
263;12;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,6236599999996244;2006,7936724849387;2,9795599999996405;1,1623995098798217e-05;1,128879999999553;0,115775829237756;2,2677599999996065;0,1360451799152486
264;12;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,196579999999603;2215,469937525822;2,4101199999996137;0,0002512130110999735;0,20353999999951;0,1498300467544547;1,6983199999995795;0,1231485425975241
265;12;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,33893999999961;2134,7514233554625;2,694839999999626;8,780245998532721e-05;0,2747199999995118;0,1514549410386991;1,983039999999592;0,1270778680015427
266;12;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,33893999999961;2090,1551360173617;2,6236599999996244;4,725683063411765e-05;1,0576999999995491;0,1284662803732173;2,054219999999596;0,1289865708375651
267;12;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,33893999999961;2062,117838833597;2,552479999999619;2,9236939054169625e-05;0,9865199999995476;0,128076875800161;1,983039999999592;0,1306995435570563
268;9;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;1,4135999999995654;2078,5542104170195;1,5559599999995726;0,0003802691473508792;0,7729799999995368;0,0;0,7729799999995368;0,0
269;9;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,33893999999961;2096,0257945758885;2,6236599999996244;7,344384741116645e-05;0,4882599999995225;0,1280055031450155;2,054219999999596;0,1329533949724423
270;9;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,4101199999996137;2034,10186674786;2,908379999999636;2,565859634824337e-05;0,7017999999995332;0,129762986283407;2,1253999999995994;0,1376589959131178
271;9;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,552479999999619;1956,679415014085;2,9795599999996405;8,213836615978862e-06;0,0611799999995028;0,123135721115563;2,2677599999996065;0,1417662249880754
272;9;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,196579999999603;2223,3980213365003;2,6236599999996244;0,0003767480429170936;0,8441599999995386;0,1379306306468684;1,8406799999995869;0,1246138648380729
273;9;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,4101199999996137;2153,684492568243;2,694839999999626;0,00012888414387234254;0,4882599999995225;0,133421159159577;1,983039999999592;0,1279451234253766
274;9;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,4101199999996137;2104,288275111081;2,9795599999996405;6,434594176191863e-05;0,6306199999995297;0,1344760773788844;2,054219999999596;0,1299479874844951
275;9;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,4101199999996137;2075,087933084068;2,908379999999636;3,938822518624604e-05;0,0611799999995028;0,1323792299458926;2,1253999999995994;0,1315522038393857
276;9;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,694839999999626;2005,1604874172688;2,9795599999996405;1,195515066363634e-05;0,2747199999995118;0,1315187817040581;2,33893999999961;0,135864106467963
277;9;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,2677599999996065;2221,1224163530605;2,6236599999996244;0,0003244313870282692;0,7729799999995368;0,1422823874174265;1,7694999999995833;0,124406896769226
278;9;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,33893999999961;2151,2748780838247;2,552479999999619;0,00010935271260754046;0,5594399999995261;0,1398749485168857;2,054219999999596;0,127481923499629
279;9;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,4101199999996137;2118,512960211628;2,7660199999996298;6,104116921505324e-05;0,0611799999995028;0,1385156388091382;2,1253999999995994;0,1305052028982153
280;9;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,4101199999996137;2082,5899238752227;2,694839999999626;3,797937843814596e-05;0,0611799999995028;0,1383025983771976;2,054219999999596;0,1317693666225153
281;24;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;1,4135999999995654;2073,182647101164;1,484779999999569;0,00029600387970502094;4,9725999999997335;0,0;4,9725999999997335;0,0
282;24;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,4101199999996137;2078,176103587433;2,8371999999996333;4,0588195912854446e-05;0,20353999999951;0,1461665107949385;2,196579999999603;0,1322607620461938
283;24;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,4812999999996155;2004,0408044058304;3,3354599999996566;1,4572681561430576e-05;1,0576999999995491;0,1182368577983808;2,196579999999603;0,1360479172546041
284;24;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,552479999999619;1931,238002903577;3,3354599999996566;5,4019136388539376e-06;1,128879999999553;0,1160712193585207;2,33893999999961;0,1410049842046518
285;24;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,196579999999603;2188,9660485127647;2,4812999999996155;0,0001809525243776783;0,1323599999995064;0,1598264677608432;1,9118599999995904;0,122572221678993
286;24;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,4812999999996155;2127,311487354084;2,908379999999636;7,019163206200246e-05;0,0611799999995028;0,1530940463367745;2,1253999999995994;0,1267584607569566
287;24;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,4101199999996137;2078,4628352996097;2,7660199999996298;3,6351115337963326e-05;1,0576999999995491;0,1264130319224773;2,196579999999603;0,1286458148332851
288;24;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,4812999999996155;2040,772450118272;3,3354599999996566;2,0928532696884765e-05;1,0576999999995491;0,1288985947177678;2,1253999999995994;0,1303626255088732
289;24;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,694839999999626;1971,7660750324756;3,264279999999653;8,432667615653453e-06;1,128879999999553;0,1183415965874542;2,33893999999961;0,1343784473349055
290;24;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,196579999999603;2198,5663194992144;2,552479999999619;0,00017652670196661538;0,0611799999995028;0,1623464625949368;1,9118599999995904;0,1232765496476799
291;24;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,33893999999961;2127,767882293343;2,6236599999996244;5,9526390962474606e-05;1,2000599999995565;0,1209593979645145;2,196579999999603;0,1264771101793149
292;24;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,4812999999996155;2092,621048675541;3,3354599999996566;3,320356272077305e-05;1,2000599999995565;0,1150849190064321;2,196579999999603;0,1290909628859543
293;24;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;1,5559599999995726;1923,476206026461;1,7694999999995833;2,9452252946892637e-05;4,759059999999724;0,0;4,759059999999724;0,0
294;30;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;1,4135999999995654;2079,68792629788;1,484779999999569;0,0003141356623261882;0,8441599999995386;0,0;0,8441599999995386;0,0
295;30;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,4101199999996137;2086,4049089045807;2,908379999999636;4,569837461291738e-05;0,9865199999995476;0,1293818069619924;2,196579999999603;0,1324360729153608
296;30;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,552479999999619;2016,195588691956;2,7660199999996298;1,6100511800692818e-05;1,0576999999995491;0,1222049505980228;2,196579999999603;0,1371861735745677
297;30;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,552479999999619;1941,86150841098;3,1219199999996468;5,629454002736726e-06;1,128879999999553;0,1158095528504564;2,33893999999961;0,1416285847717791
298;30;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,4101199999996137;2218,520546695196;2,7660199999996298;0,00023704085014461952;0,0611799999995028;0,1635127093236766;2,054219999999596;0,1241892103386574
299;30;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,6236599999996244;2137,6709234716623;2,7660199999996298;7,6698323322451e-05;0,9865199999995476;0,1349524382549873;2,196579999999603;0,1277677027996908
300;30;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,552479999999619;2087,676806647653;2,908379999999636;3,806466917205016e-05;1,0576999999995491;0,1247125737768828;2,196579999999603;0,1296126824392918
301;30;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,694839999999626;2061,995869698351;3,050739999999643;2,7221482947527438e-05;1,2000599999995565;0,1169363749862776;2,33893999999961;0,1315736395959719
302;30;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,694839999999626;1981,2858855482116;3,264279999999653;8,190840029188136e-06;1,128879999999553;0,1203031129010525;2,33893999999961;0,1351989705074709
303;30;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,33893999999961;2219,1436317537004;2,6236599999996244;0,00020293567257623996;0,9153399999995422;0,143049980755061;1,983039999999592;0,1244288492109645
304;30;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,552479999999619;2143,760756942458;3,1930999999996503;6,866881943869928e-05;1,0576999999995491;0,1337218371739974;2,196579999999603;0,1279290378866585
305;30;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,552479999999619;2108,310452785673;3,050739999999643;3,9373048406876507e-05;1,128879999999553;0,1229891626557558;2,196579999999603;0,1303856195952685
306;30;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,552479999999619;2076,015493485061;2,908379999999636;2,4397109145259823e-05;1,2000599999995565;0,1210150876321964;2,33893999999961;0,1316576364956089
307;36;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;1,5559599999995726;2071,8954409411285;1,627139999999576;0,0002816727407405998;4,68787999999972;0,0;4,68787999999972;0,0
308;36;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,2677599999996065;2094,1019371463285;2,6236599999996244;4,141376146435113e-05;0,9865199999995476;0,1251908666260575;2,054219999999596;0,1332880611787697
309;36;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,552479999999619;2028,9150952867528;2,908379999999636;1,7227930116257054e-05;1,0576999999995491;0,1170988458558728;2,1253999999995994;0,1375711681216059
310;36;105;48;70;60;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,552479999999619;1954,946164375593;2,8371999999996333;5,618794820542956e-06;1,0576999999995491;0,1120989168138597;2,2677599999996065;0,142075843518896
311;36;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,1253999999995994;2210,139194638333;2,694839999999626;0,00023372565330441567;0,0611799999995028;0,1613688050560502;1,9118599999995904;0,125138395385815
312;36;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,4101199999996137;2145,9656655415565;2,908379999999636;8,016235103585812e-05;0,9865199999995476;0,1309606848728316;2,054219999999596;0,1280765464614114
313;36;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,4101199999996137;2100,2619541500094;2,694839999999626;3,794848504520533e-05;1,0576999999995491;0,1253310739045064;2,1253999999995994;0,1304311536152791
314;36;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,33893999999961;2055,5958117368345;3,1930999999996503;2,5596311382315e-05;1,0576999999995491;0,1244389338495087;2,1253999999995994;0,1316137241948553
315;36;105;48;70;60;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,6236599999996244;1990,4033158818163;2,908379999999636;7,640339895354278e-06;1,128879999999553;0,1169093840276911;2,33893999999961;0,1355622453960718
316;36;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,1253999999995994;2220,938227443074;2,694839999999626;0,0002032920879647649;0,9153399999995422;0,1386448623980788;1,8406799999995869;0,1250767546302646
317;36;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,33893999999961;2152,4874287850766;2,7660199999996298;7,240510145998356e-05;0,9865199999995476;0,1296931293313141;1,983039999999592;0,128287372459605
318;36;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,2677599999996065;2104,3456761619286;2,908379999999636;3,7261951471419015e-05;0,9865199999995476;0,1256538320328585;2,054219999999596;0,1306856814028089
319;36;105;48;70;60;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,4101199999996137;2081,6162525863406;2,908379999999636;2,552867081703821e-05;1,0576999999995491;0,1208457754564227;2,1253999999995994;0,1322302044098947
320;18;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,552479999999619;2122,851321034465;2,9795599999996405;0,00026375648216391017;1,983039999999592;0,0;1,983039999999592;0,0
321;18;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,4812999999996155;2065,419763395454;3,62017999999967;3,666003582050976e-05;1,128879999999553;0,1279202570569632;2,1253999999995994;0,132764021010548
322;18;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,7660199999996298;2004,34366075604;3,050739999999643;1,2760214544958078e-05;1,3424199999995636;0,1198247396014657;2,2677599999996065;0,1364122261634762
323;18;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,6236599999996244;1960,112682988015;3,050739999999643;4,809207158289518e-06;1,2000599999995565;0,1157071562108313;2,196579999999603;0,1404580964893666
324;18;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;2,694839999999626;2217,203483002319;2,908379999999636;0,00017651437688609762;1,3424199999995636;0,1395960945175239;2,4812999999996155;0,1245454630549444
325;18;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,6236599999996244;2145,7340202296814;2,9795599999996405;5,981124586415177e-05;1,128879999999553;0,1282965076993271;2,33893999999961;0,1287766009896857
326;18;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,33893999999961;2103,7383626604524;3,050739999999643;4,016931620193695e-05;1,128879999999553;0,1213073968314558;1,983039999999592;0,1305706877196917
327;18;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,908379999999636;2066,056638802802;3,4066399999996597;2,3380221007582986e-05;1,27123999999956;0,122823934611359;2,33893999999961;0,130808266647435
328;18;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,694839999999626;2003,4291791981784;3,4066399999996597;6,81381788322376e-06;1,2000599999995565;0,1136507427926842;2,4812999999996155;0,1361832500126817
329;18;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;2,694839999999626;2224,933876820351;2,8371999999996333;0,00014668906666642813;1,2000599999995565;0,1413510255150095;2,33893999999961;0,1256929348512261
330;18;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,694839999999626;2139,7576975950838;3,264279999999653;5,627389620176935e-05;1,27123999999956;0,1276561706083033;2,196579999999603;0,1279080747231955
331;18;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,552479999999619;2093,149012984441;3,1219199999996468;3,053420737146916e-05;1,2000599999995565;0,128303716524336;2,196579999999603;0,1299731016636185
332;18;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,694839999999626;2077,864938373596;3,1219199999996468;2,094427510241644e-05;1,27123999999956;0,124692541066214;2,2677599999996065;0,1311875362001898
333;12;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;2,908379999999636;2140,52273060285;3,62017999999967;0,0003522739050689583;3,976079999999686;0,0;3,976079999999686;0,0
334;12;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;2,694839999999626;2099,4663729174013;3,976079999999686;4,375504610960985e-05;1,128879999999553;0,1284815787889225;2,2677599999996065;0,1331969662798429
335;12;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;2,8371999999996333;2034,7761739897385;3,976079999999686;1,4459780770703578e-05;1,2000599999995565;0,1229887580039016;2,33893999999961;0,1366749485824966
336;12;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;2,7660199999996298;1922,36869669386;3,762539999999677;4,991547000035946e-06;1,2000599999995565;0,1150230361466211;2,6236599999996244;0,1412381053673713
337;12;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;3,62017999999967;2232,99719338412;4,189619999999697;0,00025108706029303434;0,3458999999995154;0,1494119040960124;3,1930999999996503;0,1267289907085353
338;12;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;2,7660199999996298;2127,6953269420974;3,6913599999996736;7,889820978412179e-05;1,3424199999995636;0,1331909014061185;2,4101199999996137;0,1287162262071184
339;12;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;2,7660199999996298;2106,745733916284;3,762539999999677;3,9933145822346e-05;1,2000599999995565;0,1303539790519255;2,6236599999996244;0,1306248907548591
340;12;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;484;0;0;0;0,207547;0,760077;0,010421;0,021955;2,908379999999636;2081,097530086756;3,4066399999996597;2,4150711779137364e-05;1,2000599999995565;0,1275185643264378;2,694839999999626;0,1319942789988673
341;12;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;488;0;0;0;0,19557;0,755865;0,015632;0,032933;2,908379999999636;1969,5365358132544;3,6913599999996736;7,433576608885162e-06;1,3424199999995636;0,1151030060779041;2,4101199999996137;0,134028958838096
342;12;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;483;0;0;0;0,233;0,767;0;0;3,477819999999664;2235,647724100963;3,976079999999686;0,00021359003277761788;0,2747199999995118;0,1551188570623576;2,908379999999636;0,1265410697951741
343;12;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;488;0;0;0;0,220013;0,763956;0,00516;0,010871;2,694839999999626;2137,419223552034;3,62017999999967;7,01020884677122e-05;1,2000599999995565;0,1329975318685809;2,33893999999961;0,1291100305206703
344;12;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;491;0;0;0;0,213121;0,76123;0,008256;0,017394;2,908379999999636;2124,432121683784;3,4066399999996597;3,220414573151394e-05;1,2000599999995565;0,1295525097717231;2,552479999999619;0,1309679357052735
345;12;105;24;44;30;9;29,6;0;0;0;89,89;35,29;0,8477;493;0;0;0;0,208526;0,759412;0,01032;0,021742;2,908379999999636;2068,601041396501;4,403159999999707;1,827367758589292e-05;1,2000599999995565;0,1252538495609195;2,6236599999996244;0,1327741831156317
346;9;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;471;0;0;0;0,233;0,767;0;0;3,264279999999653;2146,86337263253;3,62017999999967;0,0003586889880035954;4,68787999999972;0,0;4,68787999999972;0,0
347;9;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;475;0;0;0;0,211351;0,757495;0,010028;0,021127;3,4066399999996597;2060,6722955970163;3,9048999999996834;4,497334301578494e-05;0,7729799999995368;0,1313511393042487;3,1930999999996503;0,133447718650159
348;9;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;477;0;0;0;0,20128;0,75199;0,01504;0,03169;3,4066399999996597;1994,2897975606077;3,9048999999996834;1,6902527819937353e-05;0,4882599999995225;0,1324421454348204;3,1930999999996503;0,1375034029440255
349;9;105;24;44;30;9;29,6;0;0;0;60,63;23,8;0,5556295473882786;478;0;0;0;0,1912;0,74649;0,02006;0,04225;3,1930999999996503;1963,2057912184985;3,477819999999664;5,300579525589234e-06;1,3424199999995636;0,1121323517437933;2,8371999999996333;0,1422599509413495
350;9;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;477;0;0;0;0,233;0,767;0;0;3,62017999999967;2199,3534167902426;4,118439999999694;0,00021570652197419973;0,9865199999995476;0,1336861732861279;3,1930999999996503;0,1260344357954744
351;9;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;481;0;0;0;0,219523;0,764288;0,005211;0,010978;3,477819999999664;2113,8277038515957;4,118439999999694;7,44251992053244e-05;0,8441599999995386;0,1364628379679447;3,1930999999996503;0,1284903243783658
352;9;105;24;44;30;9;29,6;0;0;0;77,01;30,23;0,7334;483;0;0;0;0,212338;0,761761;0,008337;0,017564;3,4066399999996597;2070,5844409469173;3,9048999999996834;3,962794630775132e-05;0,6306199999995297;0,1374751333461852;3,1930999999996503;0,1305263176031032
